x,y
0.0990990990991,-0.0462123960575
0.1001001001,-0.0552945775493
0.101101101101,-0.0639899400783
0.102102102102,-0.072199549641
0.103103103103,-0.0798277846939
0.104104104104,-0.0867834279382
0.105105105105,-0.0929807281891
0.106106106106,-0.0983404202127
0.107107107107,-0.102790690703
0.108108108108,-0.106268079002
0.109109109109,-0.10871830173
0.11011011011,-0.110096991168
0.111111111111,-0.110370338051
0.112112112112,-0.109515630354
0.113113113113,-0.107521680662
0.114114114114,-0.104389135854
0.115115115115,-0.100130664003
0.116116116116,-0.0947710147104
0.117117117117,-0.0883469503784
0.118118118118,-0.080907047317
0.119119119119,-0.0725113669924
0.12012012012,-0.0632309991235
0.121121121121,-0.0531474797567
0.122122122122,-0.042352088846
0.123123123123,-0.0309450332299
0.124124124124,-0.0190345222163
0.125125125125,-0.00673574424013
0.126126126126,0.00583024576138
0.127127127127,0.0185377175228
0.128128128128,0.0312575234566
0.129129129129,0.0438584109047
0.13013013013,0.0562083753036
0.131131131131,0.0681760403251
0.132132132132,0.0796320505888
0.133133133133,0.090450462227
0.134134134134,0.100510116425
0.135135135135,0.109695981059
0.136136136136,0.117900445707
0.137137137137,0.125024555635
0.138138138138,0.130979170844
0.139139139139,0.135686036873
0.14014014014,0.139078754859
0.141141141141,0.141103639284
0.142142142142,0.141720452869
0.143143143143,0.140903009303
0.144144144144,0.138639635747
0.145145145145,0.134933488505
0.146146146146,0.129802716688
0.147147147147,0.123280470287
0.148148148148,0.115414750676
0.149149149149,0.106268103211
0.15015015015,0.0959171532738
0.151151151151,0.0844519887736
0.152152152152,0.0719753938009
0.153153153153,0.0586019397393
0.154154154154,0.0444569417373
0.155155155155,0.0296752899492
0.156156156156,0.0144001663861
0.157157157157,-0.00121834044815
0.158158158158,-0.0170247097511
0.159159159159,-0.0328595369691
0.16016016016,-0.0485611412807
0.161161161161,-0.0639672158061
0.162162162162,-0.0789165037053
0.163163163163,-0.0932504828735
0.164164164164,-0.106815041663
0.165165165165,-0.119462127967
0.166166166166,-0.131051354095
0.167167167167,-0.14145154014
0.168168168168,-0.150542179009
0.169169169169,-0.158214806928
0.17017017017,-0.164374264068
0.171171171171,-0.168939830901
0.172172172172,-0.171846227095
0.173173173173,-0.173044461018
0.174174174174,-0.172502519398
0.175175175175,-0.17020588823
0.176176176176,-0.166157897719
0.177177177177,-0.160379885792
0.178178178178,-0.152911176592
0.179179179179,-0.143808872223
0.18018018018,-0.133147457991
0.181181181181,-0.121018223318
0.182182182182,-0.10752850245
0.183183183183,-0.0928007410267
0.184184184184,-0.0769713964314
0.185185185185,-0.0601896816731
0.186186186186,-0.0426161642764
0.187187187187,-0.0244212332728
0.188188188188,-0.00578344889963
0.189189189189,0.0131122090304
0.19019019019,0.0320761769119
0.191191191191,0.0509162090643
0.192192192192,0.0694393263074
0.193193193193,0.0874537916457
0.194194194194,0.104771092846
0.195195195195,0.121207911429
0.196196196196,0.13658805754
0.197197197197,0.150744350343
0.198198198198,0.163520423929
0.199199199199,0.174772439349
0.2002002002,0.184370684159
0.201201201201,0.192201041869
0.202202202202,0.198166314866
0.203203203203,0.202187385775
0.204204204204,0.20420420373
0.205205205205,0.204176583745
0.206206206206,0.202084809201
0.207207207207,0.19793002941
0.208208208208,0.191734446258
0.209209209209,0.183541286109
0.21021021021,0.173414555265
0.211211211211,0.16143857958
0.212212212212,0.147717331009
0.213213213213,0.132373546141
0.214214214214,0.115547643929
0.215215215215,0.0973964519955
0.216216216216,0.0780917529384
0.217217217217,0.05781866403
0.218218218218,0.0367738655271
0.219219219219,0.0151636945199
0.22022022022,-0.00679787723194
0.221221221221,-0.0288913616644
0.222222222222,-0.0508939480073
0.223223223223,-0.0725817496919
0.224224224224,-0.093732081911
0.225225225225,-0.114125746667
0.226226226226,-0.133549301876
0.227227227227,-0.151797291062
0.228228228228,-0.168674410388
0.229229229229,-0.183997590234
0.23023023023,-0.197597969206
0.231231231231,-0.20932273941
0.232232232232,-0.219036842961
0.233233233233,-0.226624501079
0.234234234234,-0.231990558686
0.235235235235,-0.235061629193
0.236236236236,-0.235787026084
0.237237237237,-0.234139470005
0.238238238238,-0.230115562276
0.239239239239,-0.223736018091
0.24024024024,-0.215045655055
0.241241241241,-0.20411313523
0.242242242242,-0.191030461361
0.243243243243,-0.175912230475
0.244244244244,-0.15889465059
0.245245245245,-0.140134328729
0.246246246246,-0.119806840855
0.247247247247,-0.0981050966711
0.248248248248,-0.0752375144137
0.249249249249,-0.0514260228712
0.25025025025,-0.0269039097243
0.251251251251,-0.0019135370582
0.252252252252,0.023296053598
0.253253253253,0.048471623041
0.254254254254,0.0733582782414
0.255255255255,0.0977020527176
0.256256256256,0.121252497315
0.257257257257,0.143765254972
0.258258258258,0.16500459302
0.259259259259,0.184745866806
0.26026026026,0.202777888934
0.261261261261,0.218905179206
0.262262262262,0.232950071373
0.263263263263,0.24475465411
0.264264264264,0.254182525163
0.265265265265,0.261120339359
0.266266266266,0.265479133169
0.267267267267,0.26719541065
0.268268268268,0.266231977948
0.269269269269,0.26257851602
0.27027027027,0.256251883817
0.271271271271,0.247296146915
0.272272272272,0.235782329314
0.273273273273,0.221807888966
0.274274274274,0.20549592041
0.275275275275,0.18699409072
0.276276276276,0.166473317718
0.277277277277,0.144126202134
0.278278278278,0.120165227967
0.279279279279,0.0948207477745
0.28028028028,0.0683387719389
0.281281281281,0.0409785830837
0.282282282282,0.0130101987519
0.283283283283,-0.0152882928382
0.284284284284,-0.0436334976783
0.285285285285,-0.0717395540067
0.286286286286,-0.0993210150756
0.287287287287,-0.126095747579
0.288288288288,-0.151787816315
0.289289289289,-0.176130325606
0.29029029029,-0.198868188234
0.291291291291,-0.219760793203
0.292292292292,-0.238584544477
0.293293293293,-0.25513524398
0.294294294294,-0.269230293555
0.295295295295,-0.280710692248
0.296296296296,-0.289442807248
0.297297297297,-0.295319898937
0.298298298298,-0.298263382924
0.299299299299,-0.298223814484
0.3003003003,-0.295181583571
0.301301301301,-0.289147311445
0.302302302302,-0.280161942928
0.303303303303,-0.268296531393
0.304304304304,-0.253651716667
0.305305305305,-0.236356899206
0.306306306306,-0.216569116959
0.307307307307,-0.194471634468
0.308308308308,-0.170272256701
0.309309309309,-0.144201383005
0.31031031031,-0.116509819339
0.311311311311,-0.0874663694686
0.312312312312,-0.0573552282467
0.313313313313,-0.0264732022068
0.314314314314,0.00487321534771
0.315315315315,0.0363708859482
0.316316316316,0.0677031540768
0.317317317317,0.0985530305449
0.318318318318,0.128606399131
0.319319319319,0.157555214044
0.32032032032,0.185100655674
0.321321321321,0.210956212318
0.322322322322,0.23485065612
0.323323323323,0.25653088237
0.324324324324,0.275764582476
0.325325325325,0.292342722476
0.326326326326,0.30608180073
0.327327327327,0.316825860557
0.328328328328,0.324448235882
0.329329329329,0.328853010608
0.33033033033,0.329976175153
0.331331331331,0.327786466634
0.332332332332,0.32228588227
0.333333333333,0.313509858876
0.334334334334,0.301527114645
0.335335335335,0.286439152826
0.336336336336,0.268379430368
0.337337337337,0.247512197983
0.338338338338,0.224031021488
0.339339339339,0.198156997569
0.34034034034,0.170136680286
0.341341341341,0.140239737683
0.342342342342,0.108756360709
0.343343343343,0.0759944493001
0.344344344344,0.0422766028873
0.345345345345,0.00793694471885
0.346346346346,-0.0266821887437
0.347347347347,-0.0612336605596
0.348348348348,-0.0953690141517
0.349349349349,-0.128741987355
0.35035035035,-0.161012024233
0.351351351351,-0.191847749057
0.352352352352,-0.220930367012
0.353353353353,-0.24795695676
0.354354354354,-0.272643620886
0.355355355355,-0.294728461498
0.356356356356,-0.313974349869
0.357357357357,-0.330171460903
0.358358358358,-0.34313954545
0.359359359359,-0.352729916001
0.36036036036,-0.358827124077
0.361361361361,-0.361350310609
0.362362362362,-0.360254213867
0.363363363363,-0.35552982284
0.364364364364,-0.347204667535
0.365365365365,-0.335342741272
0.366366366366,-0.320044053789
0.367367367367,-0.301443817671
0.368368368368,-0.279711274387
0.369369369369,-0.255048169876
0.37037037037,-0.227686893249
0.371371371371,-0.197888295656
0.372372372372,-0.165939209688
0.373373373373,-0.13214969285
0.374374374374,-0.0968500215468
0.375375375375,-0.060387464686
0.376376376376,-0.0231228684068
0.377377377377,0.0145729144946
0.378378378378,0.0523227151139
0.379379379379,0.0897468222385
0.38038038038,0.126466801638
0.381381381381,0.162109322432
0.382382382382,0.196309951845
0.383383383383,0.228716879796
0.384384384384,0.258994535256
0.385385385385,0.286827057245
0.386386386386,0.311921584584
0.387387387387,0.334011330204
0.388388388388,0.352858407796
0.389389389389,0.368256380964
0.39039039039,0.380032507653
0.391391391391,0.388049655635
0.392392392392,0.39220786799
0.393393393393,0.392445560986
0.394394394394,0.388740340404
0.395395395395,0.381109426117
0.396396396396,0.369609678679
0.397397397397,0.354337225658
0.398398398398,0.335426689506
0.399399399399,0.313050022773
0.4004004004,0.28741496052
0.401401401401,0.258763103654
0.402402402402,0.227367650769
0.403403403403,0.193530799672
0.404404404404,0.157580843254
0.405405405405,0.119868987551
0.406406406406,0.0807659228231
0.407407407407,0.040658181087
0.408408408408,-5.5684106734e-05
0.409409409409,-0.0409690579064
0.41041041041,-0.0816713250516
0.411411411411,-0.12175199087
0.412412412412,-0.160804821022
0.413413413413,-0.198431958235
0.414414414414,-0.234247974343
0.415415415415,-0.267883816332
0.416416416416,-0.298990606058
0.417417417417,-0.327243254508
0.418418418418,-0.352343853226
0.419419419419,-0.374024807571
0.42042042042,-0.392051678936
0.421421421421,-0.406225705829
0.422422422422,-0.41638597685
0.423423423423,-0.422411231958
0.424424424424,-0.424221272102
0.425425425425,-0.421777961143
0.426426426426,-0.415085808038
0.427427427427,-0.404192121459
0.428428428428,-0.389186733293
0.429429429429,-0.370201291818
0.43043043043,-0.347408129712
0.431431431431,-0.32101871635
0.432432432432,-0.291281708123
0.433433433433,-0.25848061461
0.434434434434,-0.222931102417
0.435435435435,-0.184977962241
0.436436436436,-0.144991768266
0.437437437437,-0.103365262209
0.438438438438,-0.0605094972715
0.439439439439,-0.0168497798582
0.44044044044,0.0271785508956
0.441441441441,0.0711344638988
0.442442442442,0.114575653905
0.443443443443,0.157062992084
0.444444444444,0.198164964583
0.445445445445,0.237462054222
0.446446446446,0.274551020826
0.447447447447,0.309049036562
0.448448448448,0.340597633868
0.449449449449,0.368866425312
0.45045045045,0.393556556827
0.451451451451,0.414403858285
0.452452452452,0.431181658285
0.453453453453,0.443703233276
0.454454454454,0.451823864683
0.455455455455,0.455442481579
0.456456456456,0.4545028705
0.457457457457,0.44899443832
0.458458458458,0.438952518541
0.459459459459,0.424458215929
0.46046046046,0.405637789061
0.461461461461,0.382661575021
0.462462462462,0.355742465124
0.463463463463,0.325133945105
0.464464464464,0.291127717685
0.465465465465,0.254050929711
0.466466466466,0.214263030144
0.467467467467,0.172152289032
0.468468468468,0.128132011125
0.469469469469,0.0826364810435
0.47047047047,0.0361166797585
0.471471471471,-0.0109641853773
0.472472472472,-0.0581352927427
0.473473473473,-0.104922914789
0.474474474474,-0.150855175518
0.475475475475,-0.195466809331
0.476476476476,-0.238303873244
0.477477477477,-0.27892836476
0.478478478478,-0.316922698436
0.479479479479,-0.351893995396
0.48048048048,-0.383478141774
0.481481481481,-0.411343574196
0.482482482482,-0.435194752991
0.483483483483,-0.454775286832
0.484484484484,-0.469870675861
0.485485485485,-0.480310644065
0.486486486486,-0.485971035705
0.487487487487,-0.486775254895
0.488488488488,-0.482695231947
0.489489489489,-0.473751904806
0.49049049049,-0.460015208762
0.491491491491,-0.441603572531
0.492492492492,-0.418682923795
0.493493493493,-0.391465212237
0.494494494494,-0.360206463018
0.495495495495,-0.325204378429
0.496496496496,-0.286795510067
0.497497497497,-0.245352028335
0.498498498498,-0.201278120201
0.499499499499,-0.15500605005
0.500500500501,-0.106991921998
0.501501501502,-0.0577111851681
0.502502502503,-0.00765392624431
0.503503503504,0.0426800041225
0.504504504505,0.0927859825764
0.505505505506,0.142159672154
0.506506506507,0.190302098495
0.507507507508,0.236724692078
0.508508508509,0.280954245524
0.50950950951,0.322537735693
0.510510510511,0.361046961434
0.511511511512,0.396082949538
0.512512512513,0.427280083604
0.513513513514,0.454309913118
0.514514514515,0.476884603126
0.515515515516,0.494759988361
0.516516516517,0.507738199504
0.517517517518,0.515669833472
0.518518518519,0.518455644121
0.51951951952,0.516047734465
0.520520520521,0.508450236502
0.521521521522,0.495719469834
0.522522522523,0.47796357548
0.523523523524,0.455341626583
0.524524524525,0.428062222973
0.525525525526,0.396381581775
0.526526526527,0.3606011414
0.527527527528,0.321064701203
0.528528528529,0.278155123872
0.52952952953,0.232290632115
0.530530530531,0.183920735424
0.531531531532,0.133521826552
0.532532532533,0.081592490826
0.533533533534,0.0286485744633
0.534534534535,-0.0247819393304
0.535535535536,-0.0781641955934
0.536536536537,-0.130961821661
0.537537537538,-0.182642316446
0.538538538539,-0.232682420795
0.53953953954,-0.280573414767
0.540540540541,-0.325826288207
0.541541541542,-0.367976732082
0.542542542543,-0.40658989964
0.543543543544,-0.441264888608
0.544544544545,-0.471638898259
0.545545545546,-0.497391018298
0.546546546547,-0.518245610064
0.547547547548,-0.533975244509
0.548548548549,-0.544403165759
0.54954954955,-0.549405253719
0.550550550551,-0.548911464143
0.551551551552,-0.542906729782
0.552552552553,-0.531431311566
0.553553553554,-0.51458059433
0.554554554555,-0.492504327108
0.555555555556,-0.465405313663
0.556556556557,-0.433537564465
0.557557557558,-0.397203926779
0.558558558559,-0.356753214868
0.55955955956,-0.312576867419
0.560560560561,-0.265105164148
0.561561561562,-0.214803038115
0.562562562563,-0.162165524466
0.563563563564,-0.107712890141
0.564564564565,-0.0519854924307
0.565565565566,0.00446158279869
0.566566566567,0.061064050024
0.567567567568,0.117254065057
0.568568568569,0.172465921715
0.56956956957,0.226141747027
0.570570570571,0.27773713763
0.571571571572,0.326726680428
0.572572572573,0.372609301528
0.573573573574,0.414913389015
0.574574574575,0.453201637226
0.575575575576,0.487075562776
0.576576576577,0.516179645761
0.577577577578,0.540205053153
0.578578578579,0.55889290546
0.57957957958,0.57203705221
0.580580580581,0.579486326619
0.581581581582,0.581146254972
0.582582582583,0.576980201635
0.583583583584,0.567009936242
0.584584584585,0.551315615372
0.585585585586,0.530035176902
0.586586586587,0.503363151127
0.587587587588,0.471548898627
0.588588588589,0.434894290665
0.58958958959,0.393750853574
0.590590590591,0.348516404047
0.591591591592,0.299631207465
0.592592592593,0.247573696327
0.593593593594,0.192855790368
0.594594594595,0.136017864126
0.595595595596,0.0776234114049
0.596596596597,0.0182534593147
0.597597597598,-0.0414992127491
0.598598598599,-0.10103599167
0.5995995996,-0.15975842762
0.600600600601,-0.217074249447
0.601601601602,-0.272403337959
0.602602602603,-0.325183596884
0.603603603604,-0.374876662081
0.604604604605,-0.42097339104
0.605605605606,-0.4629990767
0.606606606607,-0.500518332237
0.607607607608,-0.533139596572
0.608608608609,-0.560519214051
0.60960960961,-0.582365045828
0.610610610611,-0.598439575109
0.611611611612,-0.608562473344
0.612612612613,-0.612612599801
0.613613613614,-0.610529412553
0.614614614615,-0.602313774772
0.615615615616,-0.58802814625
0.616616616617,-0.567796156227
0.617617617618,-0.54180155982
0.618618618619,-0.510286586556
0.61961961962,-0.473549695658
0.620620620621,-0.431942758751
0.621621621622,-0.385867696486
0.622622622623,-0.335772601155
0.623623623624,-0.282147382655
0.624624624625,-0.225518980063
0.625625625626,-0.166446185599
0.626626626627,-0.105514131808
0.627627627628,-0.043328496325
0.628628628629,0.0194905183784
0.62962962963,0.0823143704336
0.630630630631,0.14451246751
0.631631631632,0.205458496322
0.632632632633,0.264536729181
0.633633633634,0.321148244077
0.634634634635,0.374716995487
0.635635635636,0.42469567435
0.636636636637,0.470571297642
0.637637637638,0.511870470464
0.638638638639,0.548164266722
0.63963963964,0.579072678088
0.640640640641,0.604268585186
0.641641641642,0.623481209555
0.642642642643,0.636499010059
0.643643643644,0.643171992903
0.644644644645,0.643413410186
0.645645645646,0.637200828028
0.646646646647,0.624576551572
0.647647647648,0.605647400605
0.648648648649,0.580583836041
0.64964964965,0.549618444063
0.650650650651,0.51304379118
0.651651651652,0.471209669838
0.652652652653,0.424519760412
0.653653653654,0.373427741363
0.654654654655,0.318432884969
0.655655655656,0.260075181366
0.656656656657,0.198930038464
0.657657657658,0.135602609763
0.658658658659,0.0707218059521
0.65965965966,0.00493404954545
0.660660660661,-0.0611031654196
0.661661661662,-0.126727844471
0.662662662663,-0.1912801289
0.663663663664,-0.254108930539
0.664664664665,-0.314578498423
0.665665665666,-0.372074851089
0.666666666667,-0.426012009461
0.667667667668,-0.475837967043
0.668668668669,-0.52104033662
0.66966966967,-0.561151615734
0.670670670671,-0.595754016844
0.671671671672,-0.624483812339
0.672672672673,-0.647035149255
0.673673673674,-0.663163293784
0.674674674675,-0.672687271264
0.675675675676,-0.675491873311
0.676676676677,-0.671529010058
0.677677677678,-0.660818391958
0.678678678679,-0.643447532325
0.67967967968,-0.619571068588
0.680680680681,-0.589409407078
0.681681681682,-0.553246702979
0.682682682683,-0.511428193801
0.683683683684,-0.464356911286
0.684684684685,-0.412489802986
0.685685685686,-0.356333300769
0.686686686687,-0.296438379179
0.687687687688,-0.233395151857
0.688688688689,-0.167827058971
0.68968968969,-0.100384702906
0.690690690691,-0.0317393931583
0.691691691692,0.0374235355438
0.692692692693,0.106411565363
0.693693693694,0.174531929431
0.694694694695,0.24109856844
0.695695695696,0.305439039895
0.696696696697,0.366901310451
0.697697697698,0.424860362726
0.698698698699,0.478724549652
0.6996996997,0.527941631788
0.700700700701,0.572004435999
0.701701701702,0.610456077552
0.702702702703,0.642894691909
0.703703703704,0.668977627246
0.704704704705,0.688425054053
0.705705705706,0.701022953874
0.706706706707,0.706625455381
0.707707707708,0.705156492475
0.708708708709,0.696610765826
0.70970970971,0.681053996222
0.710710710711,0.658622465187
0.711711711712,0.629521845479
0.712712712713,0.594025331227
0.713713713714,0.552471084529
0.714714714715,0.505259022262
0.715715715716,0.452846973532
0.716716716717,0.395746244646
0.717717717718,0.33451663449
0.718718718719,0.2697609489
0.71971971972,0.202119067729
0.720720720721,0.132261623014
0.721721721722,0.0608833506619
0.722722722723,-0.0113038184245
0.723723723724,-0.0835778590814
0.724724724725,-0.155213873666
0.725725725726,-0.225491362647
0.726726726727,-0.293701471078
0.727727727728,-0.35915413808
0.728728728729,-0.421185077229
0.72972972973,-0.479162517231
0.730730730731,-0.532493634515
0.731731731732,-0.580630612258
0.732732732733,-0.62307626394
0.733733733734,-0.65938916374
0.734734734735,-0.689188230873
0.735735735736,-0.712156720339
0.736736736737,-0.72804557834
0.737737737738,-0.736676126961
0.738738738739,-0.737942049301
0.73973973974,-0.731810653222
0.740740740741,-0.718323399066
0.741741741742,-0.697595684053
0.742742742743,-0.669815883518
0.743743743744,-0.635243656619
0.744744744745,-0.594207531561
0.745745745746,-0.54710179266
0.746746746747,-0.494382698653
0.747747747748,-0.436564068444
0.748748748749,-0.374212276958
0.74974974975,-0.307940709788
0.750750750751,-0.238403730906
0.751751751752,-0.166290222746
0.752752752753,-0.0923167624146
0.753753753754,-0.0172205016122
0.754754754755,0.0582481789811
0.755755755756,0.133333167671
0.756756756757,0.207280197136
0.757757757758,0.279344421347
0.758758758759,0.348797917898
0.75975975976,0.414937040195
0.760760760761,0.477089545237
0.761761761762,0.534621424811
0.762762762763,0.586943370687
0.763763763764,0.633516807915
0.764764764765,0.67385943448
0.765765765766,0.707550210377
0.766766766767,0.734233744556
0.767767767768,0.753624034092
0.768768768769,0.765507516331
0.76976976977,0.769745401575
0.770770770771,0.766275260987
0.771771771772,0.755111851848
0.772772772773,0.736347169894
0.773773773774,0.710149726197
0.774774774775,0.676763053865
0.775775775776,0.636503457556
0.776776776777,0.589757026466
0.777777777778,0.536975938896
0.778778778779,0.478674093695
0.77977977978,0.415422110717
0.780780780781,0.347841748911
0.781781781782,0.2765997966
0.782782782783,0.202401493966
0.783783783784,0.125983552623
0.784784784785,0.0481068413457
0.785785785786,-0.0304511894219
0.786786786787,-0.108904268866
0.787787787788,-0.186465175418
0.788788788789,-0.262353635935
0.78978978979,-0.335804175164
0.790790790791,-0.406073836551
0.791791791792,-0.472449696499
0.792792792793,-0.534256096107
0.793793793794,-0.590861517031
0.794794794795,-0.641685031512
0.795795795796,-0.686202260735
0.796796796797,-0.723950780415
0.797797797798,-0.754534917966
0.798798798799,-0.777629891514
0.7997997998,-0.792985247557
0.800800800801,-0.800427560995
0.801801801802,-0.799862368554
0.802802802803,-0.791275314289
0.803803803804,-0.774732493687
0.804804804805,-0.750379990926
0.805805805806,-0.718442611929
0.806806806807,-0.679221823931
0.807807807808,-0.633092920301
0.808808808809,-0.580501437149
0.80980980981,-0.521958855866
0.810810810811,-0.458037632996
0.811811811812,-0.389365605665
0.812812812813,-0.316619827243
0.813813813814,-0.240519893706
0.814814814815,-0.161820826496
0.815815815816,-0.0813055822282
0.816816816817,0.000222736424866
0.817817817818,0.0819488912063
0.818818818819,0.163053660195
0.81981981982,0.242722049662
0.820820820821,0.320151483552
0.821821821822,0.394559888291
0.822822822823,0.465193591483
0.823823823824,0.531334954734
0.824824824825,0.592309663303
0.825825825826,0.647493598552
0.826826826827,0.696319223175
0.827827827828,0.738281413909
0.828828828829,0.772942681825
0.82982982983,0.799937726296
0.830830830831,0.818977275318
0.831831831832,0.82985117189
0.832832832833,0.832430673657
0.833833833834,0.826669940836
0.834834834835,0.812606695524
0.835835835836,0.7903620438
0.836836836837,0.76013946038
0.837837837838,0.722222944036
0.838838838839,0.67697436031
0.83983983984,0.624829996259
0.840840840841,0.566296359961
0.841841841842,0.501945265143
0.842842842843,0.432408248593
0.843843843844,0.358370374824
0.844844844845,0.280563488735
0.845845845846,0.199758982707
0.846846846847,0.116760149612
0.847847847848,0.032394197531
0.848848848849,-0.0524959944541
0.84984984985,-0.137060297213
0.850850850851,-0.220449845147
0.851851851852,-0.301825557139
0.852852852853,-0.380366579326
0.853853853854,-0.45527856476
0.854854854855,-0.525801706446
0.855855855856,-0.59121844252
0.856856856857,-0.65086075545
0.857857857858,-0.704116991028
0.858858858859,-0.750438127571
0.85985985986,-0.789343431105
0.860860860861,-0.820425438336
0.861861861862,-0.843354215811
0.862862862863,-0.857880850824
0.863863863864,-0.863840137249
0.864864864865,-0.861152427464
0.865865865866,-0.849824629839
0.866866866867,-0.829950339809
0.867867867868,-0.801709101203
0.868868868869,-0.765364803248
0.86986986987,-0.721263227345
0.870870870871,-0.669828766288
0.871871871872,-0.611560346958
0.872872872873,-0.547026595599
0.873873873874,-0.476860292473
0.874874874875,-0.401752169927
0.875875875876,-0.322444114646
0.876876876877,-0.239721840953
0.877877877878,-0.154407107512
0.878878878879,-0.0673495545204
0.87987987988,0.0205817575266
0.880880880881,0.108507023246
0.881881881882,0.195544495342
0.882882882883,0.28081932707
0.883883883884,0.363472365519
0.884884884885,0.442668807324
0.885885885886,0.517606629609
0.886886886887,0.587524711027
0.887887887888,0.651710560669
0.888888888889,0.709507576371
0.88988988989,0.760321758511
0.890890890891,0.803627810667
0.891891891892,0.838974564517
0.892892892893,0.865989673018
0.893893893894,0.884383523109
0.894894894895,0.893952326911
0.895895895896,0.894580358558
0.896896896897,0.886241312302
0.897897897898,0.868998766295
0.898898898899,0.843005745386
0.8998998999,0.808503385343
0.900900900901,0.765818709873
0.901901901902,0.715361540816
0.902902902903,0.657620570574
0.903903903904,0.59315863436
0.904904904905,0.522607227935
0.905905905906,0.446660324207
0.906906906907,0.366067549187
0.907907907908,0.281626784402
0.908908908909,0.194176268739
0.90990990991,0.104586277903
0.910910910911,0.0137504640599
0.911911911912,-0.0774230581411
0.912912912913,-0.168020790259
0.913913913914,-0.25713300271
0.914914914915,-0.343862869658
0.915915915916,-0.427335494432
0.916916916917,-0.50670673464
0.917917917918,-0.581171737959
0.918918918919,-0.649973102311
0.91991991992,-0.712408577689
0.920920920921,-0.767838231342
0.921921921922,-0.815691003244
0.922922922923,-0.855470584702
0.923923923924,-0.886760559672
0.924924924925,-0.909228755545
0.925925925926,-0.922630758046
0.926926926927,-0.926812553161
0.927927927928,-0.921712267681
0.928928928929,-0.90736098895
0.92992992993,-0.883882653617
0.930930930931,-0.851493004489
0.931931931932,-0.810497623951
0.932932932933,-0.761289061723
0.933933933934,-0.704343083806
0.934934934935,-0.640214078414
0.935935935936,-0.569529663162
0.936936936937,-0.492984545942
0.937937937938,-0.411333699504
0.938938938939,-0.325384916762
0.93993993994,-0.235990820238
0.940940940941,-0.14404040466
0.941941941942,-0.0504501966077
0.942942942943,0.0438448808998
0.943943943944,0.137900847805
0.944944944945,0.230774117116
0.945945945946,0.321530961112
